"productName","description","imageUrl","price","rate","storeName"
"SAMSUNG GALAXY M02 - 5000mAh Battery - 2GB 32GB 2/32 - Garansi Resmi - BiruTanpaBonus","SAMSUNG GALAXY M02 2/32GB

GARANSI RESMI SEIN SAMSUNG INDONESIA
IMEI TERDAFTAR DI WEBSITE KEMENPERIN

WARNA TERSEDIA SESUAI VARIAN
- BIRU
- MERAH

Spesifikasi :

NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2021, February 02
Status Available. Released 2021, February 09
BODY Dimensions 164 x 75.9 x 9.1 mm (6.46 x 2.99 x 0.36 in)
Weight 206 g (7.27 oz)
Build Glass front, plastic back, plastic frame
SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type PLS IPS
Size 6.5 inches, 102.0 cm2 (~81.9% screen-to-body ratio)
Resolution 720 x 1600 pixels, 20:9 ratio (~270 ppi density)
PLATFORM OS Android 10, One UI 2.0
Chipset Mediatek MT6739W (28 nm)
CPU Quad-core 1.5 GHz Cortex-A53
GPU PowerVR GE8100
MEMORY Card slot microSDXC (dedicated slot)
Internal 32GB 2GB RAM, 32GB 3GB RAM
eMMC 5.1
MAIN CAMERA Dual 13 MP, f/1.9, (wide), AF
2 MP, f/2.4, (macro)
Features LED flash
Video 1080p@30fps
SELFIE CAMERA Single 5 MP, f/2.0
Video
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS
NFC No
Radio Unspecified
USB microUSB 2.0
FEATURES Sensors Accelerometer, proximity
BATTERY Type Li-Po 5000 mAh, non-removable
MISC Colors Blue, Red","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","1339900","4.9","Shopyz ID"
"XIAOMI POCO F3 6/128GB NFC Snapdragon™ 870 48MP 4520mAh HP Android - Deep Ocean Blue","Xiaomi Official Store Garansi Resmi,


POCO F3 memiliki fitur prosesor yang kuat, penyimpanan secepat kilat, layar AMOLED dengan refresh rate tinggi yang baru, dan itu baru permulaan.

POCO F3 memiliki prosesor Snapdragon™ 870 .
POCO F3 meggunanakan teknologi i LiquidCool 1.0 plus.
POCO F3 memiliki baterain besar 4520mAh, isi daya hingga 100% dalam 52 menit dengan pengisian cepat 33W.
POCO F3 memiliki kecepatan refresh rate hingga 120 frame per detik. Nikmati kehalusan yang belum pernah terjadi sebelumnya! 120Hz.
POCO F3 meggunakan layar AMOLED dengan material layar high-end generasi baru, konsumsi daya berkurang hingga 15% membuat baterai lebih tahan lama.
POCO F3 meggunakan AI triple kamera. Kamera utama 48MP Abadikan dunia sejelas yang Anda lihat, Kamera depan 20MP Tangkap versi terbaik Anda
POCO F3 memiliki speaker ganda flagship.
POCO F3 juga dilengkapi dengan NFC, Sensor sidik jari di bagian sisi, Dual-frequency GPS, dan IR blaster.
Warranty 15 Months
Spesifikasi

Penyimpanan & RAM
6GB+128GB, 8GB + 256GB
RAM LPDDR5 + PENYIMPANAN UFS 3.1
Baterai 4520mAh (umum)
Pengisian daya cepat 33W

Kamera
Kamera utama 48MP f/1,79
Piksel besar 1,6μm (4-in-1)
Kamera ultra wide 8MP FOV 119° f/2,2
Kamera telemakro 5MP f/2,4 AF (3cm-7cm)
Fitur fotografi kamera belakang
Jaringan & Konektivitas
SIM ganda
Pita jaringan:
Mendukung 5G / 4G / 3G / 2G
Sensor
Sensor jarak | Sensor cahaya ambien | Akselerometer | Giroskop | Kompas elektronik | Motor linear | IR Blaster

Sistem operasi
MIUI 12 untuk POCO


Isi Paket Pembelian

POCO F3
Adaptor daya
Kabel USB Tipe C
Adaptor headphone Tipe C hingga 3,5mm
Casing pelindung
Alat pembuka SIM
Pand","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","4899000","4.9","Xiaomi Official Store"
"Xiaomi Official Mi 10T Pro 8/128GB Snapdragon 865 Smartphone 5000mAh - Cosmic Black","Xiaomi Official Store Garansi Resmi

Xiaomi Mi 10T Pro merupakan flagship 5G tingkat berikutnya dilengkapi dengan 108MP triple kamera AI, 144Hz tampilan AdaptiveSync dengan TrueColor, prosesor Qualcomm® Snapdragon™ 865 dengan 5G, dan memiliki kapasitas baterai 5000mAh (typ) dengan pengisian daya cepat 33W.

Xiaomi Mi 10T Pro dilengkapi dengan kamera utama 108MP, memiliki kamera ultra-wide angle FoV hingga 123°

Xiaomi Mi 10T Pro menggunakan prosesor yang kuat dan cepat yaitu Qualcomm® Snapdragon™ 865 dengan 5G, chipset 5G terbaik tahun 2020. Peningkatan performa CPU, GPU, dan AI yang tinggi, memberikan pengalaman 5G yang cepat, serta mendukung Wi-Fi 6.

Xiaomi Mi 10T Pro memiliki baterai berkapasitas besar 5000mAh, lebih stabil dan efisien serta dapat melakukan pengisian daya cepat 33W. Menggabungkan teknologi MMT yang inovatif dan teknologi Mi Fast Charge. Mengisi daya 100% hanya dalam 59 menit.

warranty 24 months

Spesifikasi:

Dimensi: Tinggi: 165.1mm | Lebar: 76.4mm | Tebal: 9.33mm
Berat: 218g
Prosesor: Qualcomm® Snapdragon™ 865 dengan 5G | CPU Octa-core, hingga 2,84 GHz
Penyimpanan & RAM: 8GB + 128 GB
Kamera Belakang: 108MP + 13MP + 5MP
Resolusi: 2400 x 1080 FHD +
Baterai dan Pengisian: 5000mAh (typ) * / 4900mAh | 33W kabel pengisian cepat
Jaringan dan Konektivitas: Dual kartu nano-SIM | Mendukung 5G / 4G + / 4G / 3G / 2G
NFC: Multifunctional NFC
Keamanan: Sensor sidik jari, AI face lock
Audio: MP3, FLAC, APE, AAC, OGG , WAV, WMA, AMR, AWB
Video: MP4 丨 M4V 丨 MKV 丨 AVI 丨 WMV 丨 WEBM 丨 3GP 丨 3G2 丨 ASF
Sensor: Proximity sensor | Ambient light sensor | Accelerometer | Gyroscope | Electronic compass | X-axis linear motor | IR Blaster


Isi Paket Pembelian:

Mi 10T Pro
Adaptor daya
Kabel USB-C
Alat pelepas SIM
Panduan pengguna
Kartu garansi
Casing anti bakteri ion perak
Pelindung layar anti bakteri","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","5999000","4.9","Xiaomi Official Store"
"Xiaomi Mi POCO M3 Pro 5G 6/128GB NFC Triple Kamera Layar Smartphone hp - Power Black","POCO M3 Pro 5G

Xiaomi Official Store Garansi Resmi, IMEI Resmi Terdaftar di IMEI KEMENPERIN

POCO M3 Pro 5G memiliki keunggulan jaringan 5G yang cepat bukan sekadar pengunduhan dan pengunggahan super cepat,Kecepatan dan latensi rendah juga meningkatkan kemampuan di area yang sangat padat berkat jaringan 5G.

POCO M3 Pro 5G dilengkapi dengan 48MP triple kamera dengan lensa makro dan lensa depth.

POCO M3 Pro 5G memiliki daya tahan baterai lebih dari 2 hari. Pengisian daya cepat 18W dan kapasitas baterai besar 5000mAh (typ).
POCO M3 Pro 5G memiliki desain bagian belakang melengkung 3D dan permukaan bodi mengkilap.

Warranty 15months
Spesifikasi

Penyimpanan & RAM
4GB+64GB, 6GB+128GB
RAM LPDDR4X + penyimpanan UFS2.2

Dimensi
Tinggi: 161,81mm
Lebar: 75,34mm
Ketebalan: 8,92mm
Berat: 190g

Layar
Layar Dot FHD+ 6,5”
Resolusi: 2400 x 1080
Rasio kontras: 1500:1
Rasio Refresh: 90Hz
Mode baca 3.0

Prosesor
MediaTek Dimensity 700
CPU: Arm Corteks-A76, proses pemrosesan 7nm, CPU octa-core, hingga 2,2GHz
GPU: Arm Mali-G57 MC2, Frekuensi GPU Maks: 950MHz

Baterai & Pengisian Daya
Baterai 5000mAh (typ)
Mendukung pengisian daya cepat 18W

Kamera
48MP kamera utama
8MP kamera depan
Fitur fotografi kamera depan

AI Video Beautify

Keamanan
Sensor sidik jari di bagian samping
Buka kunci wajah AI

NFC
NFC multifungsi*
Mendukung Google Pay

Jaringan & Konektivitas
Dual SIM, dual standby: 5G+5G
Band jaringan:
Mendukung 5G / 4G / 3G / 2G

Jaringan Nirkabel
Wi-Fi 2,4GHz/5GHz
Bluetooth 5.1

Navigasi & Pemosisian
GPS: L1
Galileo: E1 | GLONASS: G1 | Beidou
Pemosisian tambahan A-GPS | Kompas elektronik | Jaringan nirkabel | Jaringan data

Audio
Jack headphone 3,5mm
Sertifikasi Hi-Res Audio

Sensor
Sensor jarak | Sensor cahaya ambien | Akselerometer | Giroskop | Kompas elektronik | IR Blaster

UI dan sistem
MIUI 12 berbasis Android 11

Isi Paket Pembelian

POCO M3 Pro 5G
Adaptor
Kabel USB Tipe-C
Alat pembuka SIM
Casing Pelindung
Panduan Memulai Cepat
Kartu garansi","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","2899000","4.9","Xiaomi Official Store"
"Nokia 105 New (2019) Garansi Resmi - Biru","Ready Stock *30 September 2021

NETWORK Technology
GSM
SIM Dual SIM (Mini-SIM, dual stand-by)
Size 1.77 inches, 9.7 cm2 (~16.6% screen-to-body ratio)
MEMORY Card slot No
Internal 4MB 4MB RAM
CAMERA No
BATTERY Removable Li-Ion 800 mAh battery","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","225000","4.9","Gudang-HP"
"SAMSUNG GALAXY A32 5G - NFC - 8GB 128GB 8/128 GARANSI RESMI - Awesome Black","SAMSUNG GALAXY A32 5G 8/128GB

GARANSI RESMI SEIN SAMSUNG INDONESIA
IMEI TERDAFTAR DI WEBSITE KEMENPERIN

WARNA TERSEDIA SESUAI VARIAN
- Awesome Black
- Awesome White

Spesifikasi :

NETWORK Technology
GSM / CDMA / HSPA / LTE / 5G
LAUNCH Announced 2021, January 13
Status Available. Released 2021, January 22
BODY Dimensions 164.2 x 76.1 x 9.1 mm (6.46 x 3.00 x 0.36 in)
Weight 205 g (7.23 oz)
SIM Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type TFT
Size 6.5 inches, 102.0 cm2 (~81.6% screen-to-body ratio)
Resolution 720 x 1600 pixels, 20:9 ratio (~270 ppi density)
PLATFORM OS Android 11, One UI 3.0
Chipset MediaTek MT6853 Dimensity 720 5G (7 nm)
CPU Octa-core (2x2.0 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
GPU Mali-G57 MC3
MEMORY Card slot microSDXC (uses shared SIM slot)
Internal 64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM
MAIN CAMERA Quad 48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm
5 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
Features LED flash, panorama, HDR
Video 4K@30fps, 1080p@30/120fps
SELFIE CAMERA Single 13 MP, f/2.2, (wide)
Video 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, GALILEO, BDS
NFC Yes (market/region dependent)
Radio Unspecified
USB USB Type-C 2.0, USB On-The-Go
FEATURES Sensors Fingerprint (side-mounted), accelerometer, gyro, proximity, compass
BATTERY Type Li-Ion 5000 mAh, non-removable
Charging Fast charging 15W
MISC Colors Awesome Black, Awesome White, Awesome Blue, Awesome Violet","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","3849900","4.9","Shopyz ID"
"Iphone 11 128GB Garansi Resmi TAM / Ibox - white, 64 New Packed","Untuk Harga yg dicantum :
Harga Promo Dan kuota
yg Diberikan Terbatas. Mohon Konfirmasi Sebelum Check Out

Untuk Kapasitas
64 , 128 ,256

Hanya Nama Produk Iphone 11 128
Varian gb dan warna silahkan diklik


New pack / Slim Pack
(Unit dan Kabel)

100% Garansi resmi
100% Baru dan asli
100% Segel asli greenpeel ( no repack)
RESMI IMEI terdaftar di kemenperin / kominfo
(cek Imei: http://kemenperin•go•id/imei/ )
Berlaku claim di semua service centre ibox
Imei belum aktif / Fresh unit


Operasional 11.00 - 19.00



- setiap pembelian iphone, bila sudah terkoneksi wifi/sudah di aktifkan dibantu ke apple resminya bila ada kendala, karena itu sudah ketentuan dari apple resminya.

Case Premium iphone 11

https://www.tokopedia.com/sonic-phone101/case-premium-iphone-11?utm_source=Android&amp;utm_medium=Share&utm_campaign=Product%20Share


air pods pro Garansi Resmi

https://tokopedia.link/iDujiVpqWab


Tambahkan AirPods Gen 2:

https://www.tokopedia.com/sonic-phone101/apple-airpods-with-charging-case-generasi-ke-2-garansi-ibox

Tambahkan AirPods Pro:

https://www.tokopedia.com/sonic-phone101/apple-airpods-pro-garansi-ibox

Tambahkan Lamina Tempered Glass:
https://www.tokopedia.com/sonic-phone101/lamina-tempered-glass-premium-iphone

Tambahkan Anti Gores Hydrogel:
https://www.tokopedia.com/sonic-phone101/anti-gores-hydro-gel-rock-space-all-type
","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","10499000","5.0","Cv.Sentra inti pratama"
"POCO F3 8/256GB - GARANSI RESMI - Biru","

BARU... SEGEL.. GARANSI RESMI XIAOMI INDONESIA
Imei Terdaftar di kemenperin

No repack !! Segel box Baru 100%


Technology: GSM / HSPA / LTE / 5G
Announced: 2021, March 22
Status: Available. Released 2021, March 27

Dimensions: 163.7 x 76.4 x 7.8 mm (6.44 x 3.01 x 0.31 in)
Weight: 196 g (6.91 oz)
Build: Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), plastic frame

Dual SIM (Nano-SIM, dual stand-by)
Type: AMOLED, 120Hz, HDR10+, 1300 nits (peak)
Size: 6.67 inches, 107.4 cm2 (~85.9% screen-to-body ratio)
Resolution: 1080 x 2400 pixels, 20:9 ratio (~395 ppi density)
Protection: Corning Gorilla Glass 5
OS: Android 11, MIUI 12 for POCO
Chipset: Qualcomm SM8250-AC Snapdragon 870 5G (7 nm)
CPU: Octa-core (1x3.2 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585)
GPU: Adreno 650

Card slot: No
Internal: 8GB RAM 256GB Storage
UFS 3.1

Main Camera:
Triple:
48 MP, f/1.8, 26mm (wide), 1/2"", 0.8µm, PDAF
8 MP, f/2.2, 119˚ (ultrawide)
5 MP, f/2.4, 50mm (macro), 1/5.0"", 1.12µm, AF

Selfie Camera Single 20 MP, f/2.5, (wide), 1/3.4"", 0.8µm

WLAN: Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, hotspot
Bluetooth: 5.1, A2DP, LE
GPS: Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS, NavIC
NFC: Yes (market/region dependent)
Infrared port: Yes

USB: Type-C 2.0, USB On-The-Go
Sensors: Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, color spectrum
Battery: Li-Po 4520 mAh, non-removable
Charging Fast charging 33W, 100% in 52 min (advertised)
Power Delivery 3.0
Quick Charge 3+

In the Box
POCO F3 | Power adapter | USB Type-C cable | Type-C to 3.5 mm headphone adapter | Protective case | SIM eject tool | User guide | Warranty card","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","5495000","5.0","centralphone73"
"INFINIX HOT 10S 4/64 GB GARANSI RESMI - GREEN","Network Technology GSM / HSPA / LTE
Launch Announced 2021, April 21
Status Available.Released 2021, May 12
Body Dimensions 171.5 x 77.5 x 9.2 mm (6.75 x 3.05 x 0.36 in)
Weight -
Build Glass front, plastic back, plastic frame
SIM Dual SIM (Nano-SIM, dual stand-by)
Display Type IPS LCD, 90Hz
Size 6.82 inches,110.5 cm2 (~83.1% screen-to-body ratio)
Resolution 720 x 1640 pixels (~263 ppi density)
Platform OS Android 11, XOS 7.6
Chipset MediaTek Helio G85 (12nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
Memory Card slot microSDXC (dedicated slot)
Internal 64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM
eMMC 5.1
Main Camera Triple 48 MP, f/1.8, (wide), 1/2.0, 0.8µm, PDAF
2 MP, f/2.4, (depth)
Third, unknown camera
Features Quad-LED flash, HDR, panorama
Video 1080p@30fps
Selfie camera Single 8 MP, (wide)
Features Dual-LED flash
Video 1080p@30fps
Sound Loudspeaker Yes
3.5mm jack Yes
Comms WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS
NFC No
Radio FM radio
USB microUSB 2.0, USB On-The-Go","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","1675000","5.0","Garden Cell Official"
"Infinix Hot 10 S 4/64 GB Garansi Resmi - Ungu","Ready Stok *30 September 2021

SIM Dual SIM
Size 6.82 inches
PLATFORM OS Android 11, XOS 7.6
Chipset MediaTek Helio G85 (12nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
MEMORY Internal 64GB 4GB RAM
MAIN CAMERA Triple 48 MP, 2 MP,
SELFIE CAMERA Single 8 MP,
BATTERY Type Li-Po 6000 mAh, non-removable

","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","1680000","5.0","Gudang-HP"
"Poco X3 Pro 6/128GB + 8/268GB Garansi Resmi - 6/128 Bronze","Baru dan segel,
Garansi resmi xiaomi indonesia,
IMEI terdaftar, service di gerai resmi..


NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2021, March 22
Status Available. Released 2021, March 24
BODY Dimensions 165.3 x 76.8 x 9.4 mm (6.51 x 3.02 x 0.37 in)
Weight 215 g (7.58 oz)
Build Glass front (Gorilla Glass 6), plastic back
SIM Hybrid Dual SIM (Nano-SIM, dual stand-by)
IP53, dust and splash protection
DISPLAY Type IPS LCD, 120Hz, HDR10, 450 nits (typ)
Size 6.67 inches, 107.4 cm2 (~84.6% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~395 ppi density)
Protection Corning Gorilla Glass 6
PLATFORM OS Android 11, MIUI 12 for POCO
Chipset Qualcomm Snapdragon 860 (7 nm)
CPU Octa-core (1x2.96 GHz Kryo 485 Gold & 3x2.42 GHz Kryo 485 Gold & 4x1.78 GHz Kryo 485 Silver)
GPU Adreno 640
MEMORY Card slot microSDXC (uses shared SIM slot)
Internal 128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM
UFS 3.1
MAIN CAMERA Quad 48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 119˚ (ultrawide)
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
Features Dual-LED flash, HDR, panorama
Video 4K@30fps, 1080p@30/60/120fps, 720p@960fps, gyro-EIS
SELFIE CAMERA Single 20 MP, f/2.2, (wide), 1/3.4"", 0.8µm
Features HDR, panorama
Video 1080p@30fps
SOUND Loudspeaker Yes, with stereo speakers
3.5mm jack Yes
24-bit/192kHz audio
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, GALILEO, BDS
NFC Yes (market/region dependent)
Infrared port Yes
Radio FM radio, recording
USB USB Type-C 2.0, USB On-The-Go
FEATURES Sensors Fingerprint (side-mounted), accelerometer, gyro, proximity, compass
BATTERY Type Li-Po 5160 mAh, non-removable","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","3435000","5.0","duniagadgetku"
"Samsung Galaxy A32 6/128 GB Garansi Resmi SEIN - Hitam","Ready Stock *30 September 2021


SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
Size 6.4 inches, 98.9 cm2 (~84.6% screen-to-body ratio)
PLATFORM OS Android 11, One UI 3.1
Chipset Mediatek Helio G80 (12 nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
Internal 128GB 6GB RAM,
MAIN CAMERA Quad 64 MP, 8 MP, 5 MP, 5 MP,
SELFIE CAMERA Single 20 MP,
BATTERY Type Li-Ion 5000 mAh, non-removable","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","3419000","5.0","Gudang-HP"
"Infinix Hot 10 S 6/128 GB Garansi Resmi - Hijau","Ready Stok *30 September 2021

SIM Dual SIM
Size 6.82 inches
PLATFORM OS Android 11, XOS 7.6
Chipset MediaTek Helio G85 (12nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
MEMORY Internal 128GB 6GB RAM
MAIN CAMERA Triple 48 MP, 2 MP,
SELFIE CAMERA Single 8 MP,
BATTERY Type Li-Po 6000 mAh, non-removable

","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","1990000","5.0","Gudang-HP"
"Samsung Galaxy A02 3/32 GB Garansi Resmi SEIN - Abu-abu","Ready Stock *30 September 2021

SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
Size 6.5 inches,
PLATFORM OS Android 10, One UI 2.0
Chipset Mediatek MT6739W (28 nm)
CPU Quad-core 1.5 GHz Cortex-A53
GPU PowerVR GE8100
Internal 32GB 3GB RAM
MAIN CAMERA Dual 13 MP, 2 MP,
SELFIE CAMERA Single 5 MP, f/2.0
BATTERY Type Li-Po 5000 mAh, non-removable","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","1445000","4.9","Gudang-HP"
"Xiaomi Redmi Note 10s 6/64 GB Garansi Resmi - Abu-abu","Ready Stock *30 September 2021


SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type AMOLED, 450 nits (typ), 1100 nits (peak)
Size 6.43 inches, 99.8 cm2 (~83.5% screen-to-body ratio)
PLATFORM OS Android 11, MIUI 12.5
Chipset Mediatek Helio G95 (12 nm)
CPU Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
GPU Mali-G76 MC4
MEMORY Card slot microSDXC (dedicated slot)
Internal 64GB 6GB RAM
UFS 2.2
MAIN CAMERA Quad 64 MP, 8 MP, 2 MP, 2 MP,
SELFIE CAMERA Single 13 MP,
BATTERY Type Li-Po 5000 mAh, non-removable","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","2666000","5.0","Gudang-HP"
"Samsung Galaxy A32 8/128 GB Garansi Resmi SEIN - White","Ready Stock *30 September 2021


SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
Size 6.4 inches, 98.9 cm2 (~84.6% screen-to-body ratio)
PLATFORM OS Android 11, One UI 3.1
Chipset Mediatek Helio G80 (12 nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
Internal 128GB 8GB RAM,
MAIN CAMERA Quad 64 MP, 8 MP, 5 MP, 5 MP,
SELFIE CAMERA Single 20 MP,
BATTERY Type Li-Ion 5000 mAh, non-removable","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","3600000","4.9","Gudang-HP"
"Samsung Galaxy A10s 2/32 GB Garansi Resmi SEIN - Tactile Blue","Ready Stock *22 September 2021

Size 6.2 inches
Android 9.0, up to Android 10, One UI 2.0 .
Chipset Mediatek MT6762 Helio P22 (12 nm)
CPU Octa-core 2.0 GHz Cortex-A53
GPU PowerVR GE8320
microSD, up to 512 GB (dedicated slot)
Internal 32GB 2GB RAM
MAIN CAMERA Dual 13 MP + 2 MP
SELFIE CAMERA Single 8 MP
Sensors Fingerprint
Non-removable Li-Po 4000 mAh battery","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","1404000","4.9","Gudang-HP"
"Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Biru","Ready Stock *30 September 2021

Kardus & Bubble Warp :
https://www.tokopedia.com/gudang-hp/kardus-bubble-extra-packing

Anti Crack :
https://www.tokopedia.com/gudang-hp/anti-crack-samsung-a12

SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
Size 6.5 inches,
PLATFORM OS Android 10
Chipset Mediatek MT6765 Helio P35 (12nm)
CPU Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)
GPU PowerVR GE8320
Internal 128GB 4GB RAM
MAIN CAMERA Quad 48 MP, 5 MP, 2 MP, 2 MP,
SELFIE CAMERA Single 8 MP, f/2.2
BATTERY Type Li-Po 5000 mAh, non-removable","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","2199000","4.9","Gudang-HP"
"Infinix Hot 10 Play 2/32 GB Garansi Resmi - Hijau","Ready Stock *30 September 2021

SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.82 inches,
PLATFORM OS Android 10 (Go edition), XOS 7
Chipset MediaTek Helio G25 (12 nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
Internal 32GB 2GB RAM,
MAIN CAMERA Dual 13 MP,
SELFIE CAMERA Single 8 MP,
BATTERY Type Li-Po 6000 mAh, non-removable","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/2/8c2e1e6d-9839-4de9-b704-c70359eca025.jpg.webp?ect=4g","1207000","5.0","Gudang-HP"
